ReportGeneratedUTC,AccountId,AccountName,Profile,Region,BackupJobId,ResourceType,ResourceArn,ResourceName,BackupVaultName,State,CreationDate,CompletionDate,RecoveryPointArn,StatusMessage
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,3F1941C8-F1B2-091F-88BE-6AA990116EC4,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T04:30:00+10:00,2025-09-03T06:53:37.439000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-01ee6e3b181e3c0e2,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,43AB7C6E-3AC5-9333-ADBB-21B34996608A,EC2,arn:aws:ec2:ap-southeast-2:742069625158:instance/i-038f57f5223f92e55,TWAPAWSLP01,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T09:26:38.448000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0cc9394fbbd0f817e,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,4813777E-0AE8-9095-9203-E8D43C1CF80A,EFS,arn:aws:elasticfilesystem:ap-southeast-2:742069625158:file-system/fs-0b31658e35f095ea0,ILFT-EFS,aws/efs/automatic-backup-vault,COMPLETED,2025-09-02T15:00:00+10:00,2025-09-02T17:51:32.806000+10:00,arn:aws:backup:ap-southeast-2:742069625158:recovery-point:6a6d91c4-51c0-4a01-8c95-39586decb268,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,4CD75690-899C-244D-311B-7A5D8CDBF2C2,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08550e086f9d9d7c7,vol-08550e086f9d9d7c7,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T08:33:57.015000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-06696b33d57ce91f5,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,4D2D9132-74B2-664B-36E2-952B25CB4001,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T03:30:00+10:00,2025-09-03T05:52:44.085000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0eff1bdba1d72da54,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,51EE3547-8A70-C21C-603C-8F0C93D28475,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T11:30:00+10:00,2025-09-02T14:20:38.942000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0f57fe22e7118f56a,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,5490BC4D-6EEE-3A76-D628-4123CBC2EFC9,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T15:30:00+10:00,2025-09-02T17:50:49.002000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0cd979fa5c0301f3b,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,5A5CF927-E862-9560-9159-EBCC1CB7890F,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T02:30:00+10:00,2025-09-03T05:43:24.578000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0f2a33023b1a09643,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,5A617EC2-3DDF-377F-0D48-92C055E5397B,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T21:30:00+10:00,2025-09-03T00:36:24.050000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-038f5d259eb609c0d,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,5AC989D7-16C5-6B15-2866-F8004C441D47,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T07:30:00+10:00,2025-09-03T10:44:13.423000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-029b3886aa4d58a30,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,5B4FEE0A-DEB8-0A80-37DF-1B25B4214977,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T04:30:00+10:00,2025-09-03T07:23:15.790000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-07b7bf2a05aba41a5,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,5D6CB671-2760-8557-0370-513185658B07,EC2,arn:aws:ec2:ap-southeast-2:742069625158:instance/i-05e13e5ed3049777a,SPDAPAWSWP01,Prod-Daily-BackupVault,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T09:17:38.773000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0ed0680f05f41871b,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,6437AF51-503D-692C-BFF0-2F1175796300,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T12:30:00+10:00,2025-09-02T15:42:08.766000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-00e460e279dd1b650,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,65FBAA17-1ED6-D66A-789C-F43CB74BF8A2,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-090a96e5808541a44,vol-090a96e5808541a44,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T08:28:22.749000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-09c0a539e4b4ddc05,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,691636CD-B86F-C14D-7CC6-7C2610BE1C58,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T15:30:00+10:00,2025-09-02T18:43:59.466000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-09946c7ce5925e194,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,70BB9B07-6775-21F9-B08D-AD6D8DD711C1,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T17:30:00+10:00,2025-09-02T19:50:24.814000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-03c626736e95781c8,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,711499D7-30B1-95CD-D569-7A018090E696,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T21:30:00+10:00,2025-09-02T23:52:33.870000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0b308961dbf0da22d,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,75955873-1905-EF61-2A39-F27B75C90772,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T01:30:00+10:00,2025-09-03T04:23:14.136000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0a2bfb9d31c50d4ad,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,7919D88C-64A5-BF83-1280-A9CCF5B5D059,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T01:30:00+10:00,2025-09-03T04:37:13.037000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0b2a721108f419805,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,79593B91-6B25-DAEA-15B9-969F14A2876B,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T08:30:00+10:00,2025-09-02T10:57:11.781000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0c89854913ba74492,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,7A8632AB-D12F-7894-1734-4E3887F598A8,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0a84a3e4916210d68,vol-0a84a3e4916210d68,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T10:01:42.509000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0951a51eb850916e0,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,7B9B44D8-168C-530C-4D97-3A055ED9FE75,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T06:30:00+10:00,2025-09-03T09:38:02.051000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0fe1bab07b4ae1c8f,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,7BEBFBC2-7C15-C8D5-739D-DD2817F23172,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T07:30:00+10:00,2025-09-03T10:21:08.105000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0017709fcc6092d61,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,82BC049F-3C57-3B59-6CFE-BE76558C24C3,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T02:30:00+10:00,2025-09-03T05:20:17.954000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-05e0dda91a376cea6,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,83D3E61D-9BB0-1D77-C884-BAB7AF9346A2,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T02:30:00+10:00,2025-09-03T04:57:46.262000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0e4111b5b41ad1653,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,8471FDE9-9E8C-58AF-CC11-E487FE0378C6,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T06:30:00+10:00,2025-09-03T08:55:20.942000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-00a8f2468a03b17b8,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,8544F85E-3640-01C0-D82C-3BFF86FFF562,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T00:30:00+10:00,2025-09-03T02:52:13.055000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0e95159616a28e214,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,8D0FE18A-4578-70E9-606D-2D3EC9A0A99C,RDS,arn:aws:rds:ap-southeast-2:742069625158:db:dep09p02,dep09p02,Prod-BackupVault,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T03:53:31.001000+10:00,,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,902067AB-137C-ECDE-2F27-2AC0DB809F04,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-025f0b26a99f63780,TWDBAWSLP02_OSDisk,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T08:54:06.675000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0afdb39b45ba1bce8,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,9B6A1CA3-EC27-F185-5B63-CB71D6EB4E06,RDS,arn:aws:rds:ap-southeast-2:742069625158:db:dep09p01,dep09p01,Prod-BackupVault,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T03:47:30.934000+10:00,,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,9CCB509D-4E9C-5394-7BA9-1B7692D53E8D,EC2,arn:aws:ec2:ap-southeast-2:742069625158:instance/i-0a31bceb8cd22f3a2,Prod-Backup,Prod-Daily-BackupVault,COMPLETED,2025-09-03T01:00:00+10:00,2025-09-03T04:33:50.254000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-075ace992f3b6e174,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,9DC8F350-E744-155A-DD55-006DD8F2436C,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-071779184be60dfda,TWDBAWSLP03_ProgressDisk,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T09:09:30.100000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0339358be033f74d7,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,9FA1FD8D-A7A1-430C-B841-C74E87A34035,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T12:30:00+10:00,2025-09-02T15:27:02.407000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0a43b4b3d2de4d4a9,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,9FF86CFD-682F-5992-D140-3B7265FD3675,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T23:30:00+10:00,2025-09-03T02:39:40.774000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-03ebec1e67ce6677f,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,A175AE89-4FE3-4E02-D817-C9DC38D9BE23,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T10:30:00+10:00,2025-09-02T13:39:50.474000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-021970ad4b421c598,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,A1876D32-913D-2AAA-7DC7-03C86C9AF8D3,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T16:30:00+10:00,2025-09-02T19:22:54.818000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-03799fb4fd02d68b2,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,A46426F8-0874-0445-386B-F24B70B808D8,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T05:30:00+10:00,2025-09-03T07:55:01.904000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0f3933c2eb5c09233,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,A5226E8F-4946-0F88-A015-A729CDA7E232,EFS,arn:aws:elasticfilesystem:ap-southeast-2:742069625158:file-system/fs-020562b0080ceaec6,prod-efs,aws/efs/automatic-backup-vault,COMPLETED,2025-09-02T15:00:00+10:00,2025-09-02T18:38:49.951000+10:00,arn:aws:backup:ap-southeast-2:742069625158:recovery-point:00e038e0-c6e8-4040-be59-fe70f9c0dcfa,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,A56D3206-C1A1-CDE1-ED97-7E827E0CFDAD,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T14:30:00+10:00,2025-09-02T16:53:13.875000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-02d30cdf61d4bda99,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,A7F182A0-AF0B-D65F-4F4C-CEA491732AE3,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T18:30:00+10:00,2025-09-02T21:20:10.092000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-07fc28f109428b457,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,ACEDB891-3599-5C58-C762-4EC68F05FC24,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T17:30:00+10:00,2025-09-02T20:25:19.794000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0800956838f16d183,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,AD5FA5E8-EEDE-D3EE-34D4-A77AD6E0A443,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T23:30:00+10:00,2025-09-03T02:21:21.417000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-03b6d8619cd94e6f8,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,B5771FD0-E7C2-BD18-6B89-138F9411F37A,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T07:30:00+10:00,2025-09-03T09:53:47.220000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0b92ce9610e0bce51,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,BACECEF5-AEC9-5798-174C-B13414984833,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T13:30:00+10:00,2025-09-02T16:40:00.671000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0a074cea3b5eddd7b,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,BDE9A676-0B30-85B2-15D1-98C6A98B7F98,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T12:30:00+10:00,2025-09-02T14:54:30.630000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-010311a6d1ce82d97,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,BF67F70E-0B71-D122-32F6-552B0C2BA415,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T03:30:00+10:00,2025-09-03T06:23:32.417000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0755d9ed2297c4ea4,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,C61F7967-5B88-2DC9-F8A0-02A932A755FF,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T05:30:00+10:00,2025-09-03T08:38:40.258000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-04a832af628e2098b,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,C690138D-CB16-5F2B-825C-D37E89527A4D,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T20:30:00+10:00,2025-09-02T23:40:23.039000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0cee91a004836c802,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,CB3D55BA-8564-8D20-B9D7-831D8220E8ED,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T16:30:00+10:00,2025-09-02T19:35:59.031000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0c51a9469c30312e1,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,CD9A35F3-B619-4A63-61C4-322E7EDA67AC,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0ee102d922cc234bb,DB03-nightly-bkups,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T04:00:00+10:00,2025-09-03T08:04:09.982000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-02fdbd91068e391b3,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,CFDE3224-7AF9-9888-4808-5BF6D3BF249F,EC2,arn:aws:ec2:ap-southeast-2:742069625158:instance/i-052b218ed68e5908a,TWRPAWSLP01,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T06:00:00+10:00,2025-09-03T09:43:17.918000+10:00,arn:aws:ec2:ap-southeast-2::image/ami-0ad3baf692c4fe8c7,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,D32AD870-6933-4837-82FD-EA6C3E2E2DA2,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-02a401b45f3435a38,DB01-nightly-bkups,Prod_Tollworks_DB_APP_Daily,COMPLETED,2025-09-03T04:00:00+10:00,2025-09-03T07:29:03.742000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0aa794c4f9d67cda2,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,D48A7458-5014-1298-320B-4BC5C905D6F5,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T14:30:00+10:00,2025-09-02T17:38:54.869000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0b26877781feec29b,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,D6DF6B88-3218-6993-9D95-247179383918,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T03:30:00+10:00,2025-09-03T06:41:49.767000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-073138c52f6e28b29,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,DBA7ADFD-95FD-8D47-7261-4AA9D24D684E,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T18:30:00+10:00,2025-09-02T20:55:51.503000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0ae126a2cd42c3b0d,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,DE3B7E1F-BA99-999D-4F35-A664045392C6,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T21:30:00+10:00,2025-09-03T00:21:16.749000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-00437a05761d96b13,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,E18E48E9-A69E-65D2-40DF-E0519273B5E5,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-024f969d85363c9d0,TWDBAWSLP03_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T18:30:00+10:00,2025-09-02T21:40:03.135000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0f5f37a131d0e7ec8,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,E1A64243-5247-C869-C2DB-E0AB3469806B,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-0fdf835d1bc720010,TWDBAWSLP01_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-03T01:30:00+10:00,2025-09-03T03:53:06.713000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-0639dec78ab23db88,
2025-09-03T00:52:19Z,742069625158,prod_tollworks,account742069625158,ap-southeast-2,E29893CD-AAA8-AB11-849A-A57FFB4864FA,EBS,arn:aws:ec2:ap-southeast-2:742069625158:volume/vol-08a1325fab2a71ded,TWDBAWSLP02_AIDisk,Tollworks-DB-AI-PROD-Hourly,COMPLETED,2025-09-02T10:30:00+10:00,2025-09-02T13:20:41.385000+10:00,arn:aws:ec2:ap-southeast-2::snapshot/snap-05d5a06982f44d19d,
